Restaurant_Name,Review,Delivery_Rating,Place_Name,City,Delivery_Person_ID,Delivery_Person_Ratings,Time_Ordered,Time_Order_Picked,Weather_Conditions,Road_Traffic_Density,Time_Taken_In_Min,Restaurant_ID,Order_ID,Order_Status,Distance_in_km,Discount_Construct,Total,Discount,Restaurant_Compensation_Cancellation,Customer_ID,Phase,Campaign_Name,Customer_Type,Type_Of_Vehicle,Payment_Mode,Partner_Category,Delivery_Delay_Min,Effective_Discount_%,Sentiment_Score,Sentiment_Label
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2345,1.0,,,Sunny,Low,15,20882652,6153588524,Delivered,2,Buy 1 Get 1 - ₹579.00,628.95,0.0,,bd763e10c8a374ff64f3928ee83d5b83ab888d2f137e8ba2292aed52cb0f8d97,Crisis,Cooked Clean. Delivered Seamless.,Lost,scooter,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2346,4.6,,,Windy,Jam,14,20882652,6168863888,Delivered,6,Buy 1 Get 1 - ₹579.00,628.95,0.0,,bd84ac010a6f396647e92299e4a6d2c438b86eb734cd036338beb41e220008b2,Crisis,The Comeback Cookout,Lost,scooter,Card,Fast Food,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2347,4.5,,,Stormy,Low,16,20882652,6173228867,Delivered,1,Buy 1 Get 1 - ₹619.00,660.45,0.0,,bd93f531dd757e9fcc16cb9c839e93707b20bec31932ba4eec6e4d00bb44cd8b,Recovery,Trust Isn’t Told. It’s Tasted.,Recovered,motorcycle,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2348,4.7,,,Sunny,Low,10,20882652,6176545172,Delivered,5,Buy 1 Get 1 - ₹858.00,900.9,0.0,,bdc10353a9eef5999fa8f9275355cd282fa43a9f4b84452d7e79090e9a47e214,Crisis,"Your Meal, Our Mission",Active,scooter,Cash,Fine Dining,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2349,4.5,,,Stormy,Low,17,20882652,6174538800,Delivered,5,Buy 1 Get 1 - ₹319.00,366.45,0.0,,bde575917f507528b1a61f88fe0194027bf556f318ac143655024e9b2ee333ed,Recovery,Zero Delay Dining,Recovered,motorcycle,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2350,4.9,,,Sunny,Medium,24,20882652,6179981927,Delivered,7,Buy 1 Get 1 - ₹349.00,429.45,0.0,,bdef28bd856dae6730f762e5e31afa228f5a059f7069b448e7e8cc6d94bee73f,Recovery,Crave. Click. Arrive,Lost,motorcycle,Cash,Fast Food,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2351,4.9,,,Sandstorms,Jam,27,20882652,6173250134,Delivered,4,Buy 1 Get 1 - ₹319.00,334.95,0.0,,be000d00ee9058863d872772501c6e20d24eb359c198c5dfd8bf9960cec1ef10,Recovery,Cooked Clean. Delivered Seamless.,Recovered,motorcycle,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2352,4.0,,,Cloudy,Jam,32,20882652,6177947997,Delivered,<1 ,Buy 1 Get 1 - ₹617.00,681.45,0.0,,be081ea4c6ff717ffc66cb210b5ec518dd1266a78364f9ba53045e07abd29c3e,Recovery,Trust Delivered Daily,Active,electric_scooter,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2353,4.9,,,Sunny,Medium,15,20882652,6179709528,Delivered,2,Buy 1 Get 1 - ₹259.00,502.95,0.0,,be12e587871bfb090b58170a05e21b5da3080603e9a7a1fc4f6271ba0e099c97,Recovery,Crave. Click. Arrive,Lost,motorcycle,Cash,Fast Food,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2354,4.6,,,Stormy,Medium,25,20882652,6086766700,Delivered,4,,565.95,0.0,,be12e587871bfb090b58170a05e21b5da3080603e9a7a1fc4f6271ba0e099c97,Recovery,"Your Meal, Our Mission",Active,scooter,Card,Cloud Kitchen,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2355,4.4,,,Stormy,Jam,38,20882652,6172349680,Delivered,2,50% off upto Rs.100,328.9,100.0,,be12e587871bfb090b58170a05e21b5da3080603e9a7a1fc4f6271ba0e099c97,Pre-crisis,"Your Meal, Our Mission",Active,motorcycle,Card,Fast Food,0.0,30.40437823046519,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2356,4.7,,,Windy,Low,26,20882652,6177192707,Delivered,2,50% off upto Rs.100,623.95,100.0,,be144043926dfe401e0f105002d8fb32df864827c245fa6a318c74c3659dc1b7,Recovery,The Comeback Cookout,Active,motorcycle,Card,Fast Food,0.0,16.02692523439378,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2357,4.4,,,Fog,Medium,34,20882652,6170444952,Delivered,3,50% off upto Rs.100,696.4,100.0,,be39d12fa57cc790eecbaa8e449260601b58f438ab5ac1c058c6e399ede1984f,Crisis,The Comeback Cookout,Recovered,electric_scooter,Card,Fine Dining,0.0,14.359563469270533,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2358,4.9,,,Windy,Medium,24,20882652,6177900943,Delivered,4,Flat Rs.200 off,963.35,200.0,,be48f1821f18540954a76db32f6dd33ef935f90c166d8dd8afbf6fa1e9aedbab,Pre-crisis,Behind the Bite,Lost,motorcycle,Card,Fine Dining,0.0,20.760886489853117,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2359,4.8,,,Windy,Jam,15,20882652,6179075754,Delivered,3,Flat Rs.200 off,1793.9,200.0,,be56e3402940964479ec52de9c1c33c6eb82177a3b07707532de8331d82ce4dc,Pre-crisis,Crave. Click. Arrive,Active,motorcycle,UPI,Fine Dining,0.0,11.148893472322872,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2360,4.8,,,Windy,Low,20,20882652,6168448908,Delivered,5,,649.95,0.0,,be5d8fd30488274867092539fd6ddea5ebdd43ce22443ae96aafd1f30eae19d4,Crisis,Crave. Click. Arrive,Active,motorcycle,UPI,Fine Dining,0.0,0.0,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2361,4.7,,,Cloudy,Medium,16,20882652,6176632419,Delivered,5,Flat Rs.200 off,2264.3,200.0,,be67a616c4a9b3d89b9f3ba260ba4169e853b2b56a1addeebb279e32a10f801f,Recovery,Crave. Click. Arrive,Lost,scooter,UPI,Cloud Kitchen,0.0,8.832751843836947,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2362,4.9,,,Fog,Jam,42,20882652,6173947543,Delivered,3,50% off upto Rs.100,476.95,100.0,,be771a7c86f666ab5bfd2af8582d09076c15118e59746bdec08faeabcbb321c4,Crisis,Crave. Click. Arrive,Lost,electric_scooter,UPI,Fast Food,0.0,20.96655833944858,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2363,4.6,,,Sandstorms,Medium,19,20882652,6179324925,Delivered,2,Flat Rs.200 off,1277.3,200.0,,be8dd511b227518522b1f86c88f46f384588f7d38500db5325b26c6229deba98,Crisis,Crave. Click. Arrive,Active,scooter,Cash,Fine Dining,0.0,15.658028654192439,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2364,4.3,,,Cloudy,Jam,41,20882652,6169055234,Delivered,2,50% off upto Rs.100,391.9,100.0,,be9b7c712d60386f43f9f0afd117ec540fe321c277bdaf66b89228fd42d799de,Pre-crisis,Operation FreshStart,Recovered,motorcycle,Cash,Cloud Kitchen,0.0,25.516713447307986,0.0,Neutral
Puliyogare Point,4.2,4.3,Basavanagudi,Bangalore,BANGRES17DEL2365,3.5,,,Stormy,Medium,39,20882652,6172803548,Delivered,8,,1079.4,0.0,,bea738d2e5f52a9f5e562cc8dc1fc175f3bcff7cec0edf4c746a902ffa5b4b00,Recovery,Taste Reimagined,Recovered,scooter,UPI,Cloud Kitchen,0.0,0.0,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2366,4.2,,,Stormy,High,39,20882652,6171616982,Delivered,3,50% off upto Rs.100,549.4,100.0,,beaba8fc4fde1a70328c7c31a7516d3b2fbf392be2f4ed13eef4ff6ca4025dfd,Crisis,Zero Delay Dining,Recovered,motorcycle,UPI,Fast Food,0.0,18.201674554058975,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2367,4.7,,,Sandstorms,Low,20,20882652,6166412153,Delivered,4,50% off upto Rs.100,559.9,100.0,,beb37d99e7dac5434f6f215f637fe095e808520f527d4f9ed7da8ad693395707,Crisis,The Comeback Cookout,Recovered,motorcycle,Cash,Cloud Kitchen,0.0,17.86033220217896,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2368,4.2,,,Sunny,Jam,34,20882652,6152742785,Delivered,5,50% off upto Rs.100,266.95,100.0,,bebb04f31e5b36d3231ea3ed4b7d69b2605fab02b4a070dc0e0035b03e67c0ce,Crisis,Zero Delay Dining,Lost,motorcycle,UPI,Fine Dining,0.0,37.46019853905226,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2369,4.9,,,Cloudy,Jam,36,20882652,6178737057,Delivered,4,50% off upto Rs.100,528.4,100.0,,bedb5b4cb8663279da6919b25d41e7941f8ffb75424e6b66aef1cab6dc5c774f,Pre-crisis,The Comeback Cookout,Recovered,motorcycle,Card,Fast Food,0.0,18.925056775170326,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2370,4.7,,,Sunny,Jam,15,20882652,6159872575,Delivered,3,50% off upto Rs.100,769.9,100.0,,beeed51e4f8e325f15da564ff6c7c83fba525a7360fd2d5c744c73f371ca47ce,Crisis,Taste Reimagined,Lost,scooter,UPI,Cloud Kitchen,0.0,12.988699831146903,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2371,4.3,,,Sandstorms,Low,22,20882652,6178656619,Delivered,5,50% off upto Rs.100,686.95,100.0,,bf028cad155ee654eaf56e027ee3d948f4156b0f893d6a53f3152418d7a1965d,Pre-crisis,Taste Reimagined,Lost,motorcycle,Card,Fine Dining,0.0,14.557100225635052,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2372,4.4,,,Cloudy,Jam,42,20882652,6177165395,Delivered,5,Flat Rs.200 off,1174.4,200.0,,bf06f67cc21229d1fb0df5eea378331885c5a55909c938fd4763c1c64ab0e718,Crisis,Trust Delivered Daily,Lost,scooter,Cash,Fine Dining,0.0,17.029972752043594,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2373,5.0,,,Sunny,Jam,19,20882652,6178899347,Delivered,5,,1981.35,0.0,,bf397db9e800bb36d4bdaa8e375672054be0e5eeb508ecc020573fc7db2c22e7,Recovery,Operation FreshStart,Lost,motorcycle,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2374,4.7,,,Windy,Medium,23,20882652,6177905427,Delivered,2,50% off upto Rs.100,466.45,100.0,,bf3a6e292e4e4c45b4b309b811b86a636689ba520a7997601b42fdb6618aa684,Recovery,Cooked Clean. Delivered Seamless.,Lost,motorcycle,UPI,Fast Food,0.0,21.438525029477972,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2375,4.9,,,Windy,Jam,50,20882652,6179464440,Delivered,<1 ,Flat Rs.200 off,1017.95,200.0,,bf5cbf639497e2ac0d274cd83db94ed869258d11a169c636a8bfc78ecfd598ec,Crisis,Trust Isn’t Told. It’s Tasted.,Lost,electric_scooter,Card,Cloud Kitchen,0.0,19.64733041897932,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2376,4.7,,,Cloudy,Low,16,20882652,6177644928,Delivered,3,Flat Rs.200 off,1048.4,200.0,,bf7189a536857bcb4713c40f8830da025ab9b9f824e7be411cfe44688666b863,Crisis,Crave. Click. Arrive,Lost,electric_scooter,UPI,Cloud Kitchen,0.0,19.07668828691339,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2377,4.8,,,Sunny,Jam,20,20882652,6172196995,Delivered,4,50% off upto Rs.100,1376.8,100.0,,bf71bdfff2fbff6b0f63903516087778261f970d9ded09a143fd0c5f2ba11e51,Pre-crisis,Taste Reimagined,Recovered,motorcycle,Cash,Cloud Kitchen,0.0,7.263219058686811,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2378,4.9,,,Sandstorms,Low,15,20882652,6173030104,Delivered,1,50% off upto Rs.100,644.95,100.0,,bf8d1bd2ad6168ddfcff67d53bebb0c0540bd145a080b03aefee0e74d59b7fe6,Pre-crisis,The Comeback Cookout,Active,motorcycle,Cash,Fast Food,0.0,15.505077913016512,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2379,4.9,,,Fog,Low,26,20882652,6178620137,Delivered,2,Flat Rs.200 off,1436.9,200.0,,bfc0568f4404b6bfb900b7da5975b29a6c1c841a8c1e2c71edb431e4ed58c904,Recovery,Trust Isn’t Told. It’s Tasted.,Lost,scooter,Cash,Fine Dining,0.0,13.91885308650567,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2380,4.5,,,Sunny,Jam,21,20882652,6175930816,Delivered,6,Flat Rs.200 off,2162.81,200.0,,bfca9a423f2ccfa5d6ee5d1c101db38d7c4a0123b4e2fd5190dcdd64e8e49b36,Recovery,"Your Meal, Our Mission",Lost,motorcycle,UPI,Fine Dining,0.0,9.247229298921312,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2381,4.9,,,Cloudy,Low,26,20882652,6175542324,Delivered,7,Flat Rs.200 off,1100.9,200.0,,bfd3fdd387f22525f321987510b9f215f29889b973aba6848ecde7a02fb07aa5,Recovery,Cooked Clean. Delivered Seamless.,Recovered,scooter,Cash,Fast Food,0.0,18.166954310109908,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2382,4.9,,,Stormy,Medium,14,20882652,6175594643,Delivered,2,Flat Rs.800 off,906.4,100.0,,bffe32d27bf1067cf97151344e15a700db4ed68c216df3551cb5917485b2e452,Crisis,Zero Delay Dining,Active,motorcycle,Card,Fast Food,0.0,11.032656663724625,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2383,4.8,,,Sandstorms,Jam,18,20882652,6176646316,Delivered,7,Flat Rs.200 off,933.95,200.0,,c021c268099904e42f243228f6c71fc0a7c3ce330cc9bb544e8f4bcc4013f18b,Recovery,Taste Reimagined,Lost,scooter,UPI,Fast Food,0.0,21.41442261363028,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2384,5.0,,,Windy,Medium,47,20882652,6176466603,Delivered,2,50% off upto Rs.100,602.95,100.0,,c021c268099904e42f243228f6c71fc0a7c3ce330cc9bb544e8f4bcc4013f18b,Crisis,Behind the Bite,Active,electric_scooter,Cash,Fast Food,0.0,16.585123144539345,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2385,4.5,,,Cloudy,Low,23,20882652,6173764595,Delivered,5,,1740.9,0.0,,c021c268099904e42f243228f6c71fc0a7c3ce330cc9bb544e8f4bcc4013f18b,Recovery,Operation FreshStart,Lost,motorcycle,Cash,Fine Dining,0.0,0.0,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2386,4.6,,,Sandstorms,Low,20,20882652,6178196099,Delivered,4,,942.9,0.0,,c021c268099904e42f243228f6c71fc0a7c3ce330cc9bb544e8f4bcc4013f18b,Pre-crisis,Crave. Click. Arrive,Recovered,electric_scooter,Cash,Cloud Kitchen,0.0,0.0,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2387,4.9,,,Windy,Jam,31,20882652,6168451326,Delivered,<1 ,50% off upto Rs.100,623.95,100.0,,c028ebbe155873e3fd789b153988e300d3667f1f780a9bdd8a4c3678a2cc1e8b,Crisis,Behind the Bite,Recovered,scooter,UPI,Fast Food,0.0,16.02692523439378,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2388,5.0,,,Cloudy,Medium,22,20882652,6168747163,Delivered,<1 ,Flat Rs.200 off,1615.4,200.0,,c0315098d272ffc54c87644bead9d4bcbb63801f3163d197b7d6c23d8a5cce0b,Pre-crisis,Trust Delivered Daily,Lost,motorcycle,Cash,Fast Food,0.0,12.380834468243158,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2389,4.7,,,Cloudy,Low,12,20882652,6175749910,Delivered,2,60% off upto Rs.120,540.0,99.0,,c0315098d272ffc54c87644bead9d4bcbb63801f3163d197b7d6c23d8a5cce0b,Pre-crisis,Behind the Bite,Lost,motorcycle,Card,Fast Food,0.0,18.333333333333332,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2390,4.5,,,Windy,Jam,34,20882652,6169157062,Delivered,1,Flat Rs.200 off,1153.4,200.0,,c0315098d272ffc54c87644bead9d4bcbb63801f3163d197b7d6c23d8a5cce0b,Crisis,The Comeback Cookout,Active,motorcycle,UPI,Cloud Kitchen,0.0,17.340038148083924,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2391,4.8,,,Windy,Low,24,20882652,6175052597,Delivered,4,60% off upto Rs.120,498.0,99.0,,c0315098d272ffc54c87644bead9d4bcbb63801f3163d197b7d6c23d8a5cce0b,Crisis,Behind the Bite,Active,scooter,Cash,Fine Dining,0.0,19.879518072289155,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2392,4.7,,,Stormy,Medium,13,20882652,6173924572,Delivered,4,Flat Rs.200 off,1027.4,200.0,,c0315098d272ffc54c87644bead9d4bcbb63801f3163d197b7d6c23d8a5cce0b,Crisis,"Your Meal, Our Mission",Active,scooter,Cash,Cloud Kitchen,0.0,19.466614755693985,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2393,4.6,,,Sandstorms,Medium,22,20882652,6176431379,Delivered,<1 ,,1602.41,0.0,,c0476af00692b12b03272bb0aa5270dda6b273aca83be168b63b404bbcca11df,Recovery,Cooked Clean. Delivered Seamless.,Recovered,motorcycle,UPI,Fine Dining,0.0,0.0,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2394,4.8,,,Sunny,Jam,25,20882652,6176429250,Delivered,2,50% off upto Rs.100,623.95,100.0,,c05c05a2bb3918a6d6d4d27f6d621e3e2ffce64c7c3ef06d7d988dc394107b38,Pre-crisis,Behind the Bite,Lost,motorcycle,UPI,Fast Food,0.0,16.02692523439378,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2395,4.8,,,Cloudy,Jam,42,20882652,6164526156,Delivered,2,60% off upto Rs.120,874.95,99.0,,c062c9b81474d640994677faa2e38fa448cfed2318b610b1501b0de161366f8c,Crisis,The Comeback Cookout,Lost,scooter,UPI,Fine Dining,0.0,11.314932281844676,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2396,5.0,,,Windy,Medium,27,20882652,6175691356,Delivered,<1 ,,628.95,0.0,,c062c9b81474d640994677faa2e38fa448cfed2318b610b1501b0de161366f8c,Recovery,Crave. Click. Arrive,Lost,scooter,UPI,Fast Food,0.0,0.0,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2397,4.8,,,Cloudy,Jam,37,20882652,6170028209,Delivered,5,60% off upto Rs.120,843.45,99.0,,c062c9b81474d640994677faa2e38fa448cfed2318b610b1501b0de161366f8c,Crisis,Operation FreshStart,Recovered,motorcycle,Cash,Fine Dining,0.0,11.737506669037879,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2398,4.7,,,Windy,Low,26,20882652,6175214005,Delivered,4,60% off upto Rs.120,298.5,99.0,,c08791011290256dfad0614ffe18cc316ad2a3319c0d608f8aeb6fdd3cefbd3d,Crisis,Crave. Click. Arrive,Lost,motorcycle,UPI,Cloud Kitchen,0.0,33.165829145728644,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2399,4.6,,,Sandstorms,Low,15,20882652,6169816307,Delivered,<1 ,60% off upto Rs.120,498.0,99.0,,c08adff4dbed4ca53634c577748d5cf2ea051a3498168f2c3d51303c1802d92b,Crisis,Trust Delivered Daily,Active,scooter,UPI,Fast Food,0.0,19.879518072289155,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2400,4.7,,,Fog,Medium,30,20882652,6169348235,Delivered,2,60% off upto Rs.120,676.5,99.0,,c08d722fe9b68446df0df77dfd40a73ee51146b523f373f1ee1fd6ba8027df9f,Crisis,Cooked Clean. Delivered Seamless.,Lost,motorcycle,Cash,Fine Dining,0.0,14.634146341463413,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2401,4.8,,,Sandstorms,Jam,53,20882652,6174504557,Delivered,4,60% off upto Rs.120,624.0,99.0,,c08dc4a9a1676182cf7b82e4ae51e3113db4fd723accf8e0a669e969b7c4476e,Crisis,Behind the Bite,Lost,motorcycle,Card,Cloud Kitchen,0.0,15.865384615384615,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2402,4.7,,,Windy,High,18,20882652,6171967524,Delivered,4,60% off upto Rs.120,559.95,99.0,,c0ece2c98e1b54db2d6ad472db9614dffab71f671c4f2a11ba0bceebdda246c0,Recovery,Trust Isn’t Told. It’s Tasted.,Recovered,scooter,Cash,Cloud Kitchen,0.0,17.68015001339405,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2403,4.3,,,Windy,High,31,20882652,6164412913,Delivered,4,60% off upto Rs.120,348.9,99.0,,c0fd48aa76dd589f04ed2498fb3ddb2062f0185aaddf11d7350ea89c640ed19f,Crisis,Zero Delay Dining,Active,motorcycle,UPI,Fine Dining,0.0,28.374892519346517,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2404,4.9,,,Sunny,Medium,26,20882652,6169494928,Delivered,5,60% off upto Rs.120,466.5,99.0,,c112f67e0a04ba5da6b699baa271ec5e751a2211cf670a12fafcd56d2f4bb316,Crisis,Behind the Bite,Active,motorcycle,Card,Fast Food,0.0,21.221864951768488,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2405,4.9,,,Sandstorms,Jam,25,20882652,6171669390,Delivered,3,60% off upto Rs.120,298.5,99.0,,c112f67e0a04ba5da6b699baa271ec5e751a2211cf670a12fafcd56d2f4bb316,Recovery,Behind the Bite,Active,motorcycle,Card,Fast Food,0.0,33.165829145728644,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2406,4.9,,,Sunny,Medium,19,20882652,6173475886,Delivered,4,60% off upto Rs.120,561.0,99.0,,c120089c16a411ba0370820f2c510ecf59e7a4e9991e29083c3540f629336c5f,Crisis,"Your Meal, Our Mission",Recovered,motorcycle,Card,Cloud Kitchen,0.0,17.647058823529413,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2407,4.8,,,Cloudy,Low,16,20882652,6171086580,Delivered,5,60% off upto Rs.120,559.95,99.0,,c13ddab5d060e207e2f5f4a8b8b2a34cd8c6e8c29b75a19668cf25c462e18162,Crisis,The Comeback Cookout,Active,motorcycle,Cash,Fast Food,0.0,17.68015001339405,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2408,4.8,,,Windy,High,25,20882652,6171962090,Delivered,1,60% off upto Rs.120,246.0,99.0,,c18a6f7d55e51e932fdd3a12d7e1988027d1622d3b636e3f751acd44fc07bc85,Crisis,Cooked Clean. Delivered Seamless.,Lost,electric_scooter,Cash,Fine Dining,0.0,40.243902439024396,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2409,4.5,,,Cloudy,Jam,23,20882652,6168984363,Delivered,2,60% off upto Rs.120,475.95,99.0,,c1d52f9d0acfcc61c0a477f04eae4f4e1fbe35f3ceae6274cdf80b22e535200a,Recovery,Crave. Click. Arrive,Lost,motorcycle,UPI,Cloud Kitchen,0.0,20.800504254648597,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2410,4.8,,,Sandstorms,Medium,22,20882652,6171670433,Delivered,6,Flat Rs.200 off,1258.4,200.0,,c1d52f9d0acfcc61c0a477f04eae4f4e1fbe35f3ceae6274cdf80b22e535200a,Recovery,Trust Isn’t Told. It’s Tasted.,Active,motorcycle,Cash,Fine Dining,0.0,15.893197711379528,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2411,4.5,,,Sandstorms,Jam,21,20882652,6167884153,Delivered,10,Flat Rs.200 off,1121.9,200.0,,c1d52f9d0acfcc61c0a477f04eae4f4e1fbe35f3ceae6274cdf80b22e535200a,Recovery,"Your Meal, Our Mission",Recovered,scooter,Card,Cloud Kitchen,0.0,17.826900793297085,0.0,Neutral
Hari Super Sandwich,4.2,3.8,Basavanagudi,Bangalore,BANGRES17DEL2412,4.6,,,Sandstorms,Medium,20,20882652,6169445008,Delivered,9,Flat Rs.200 off,1162.85,200.0,,c2154f12f0989771079302ecf2116891c7a9c852772f649799242495ed3449b9,Crisis,The Comeback Cookout,Lost,motorcycle,Card,Fast Food,0.0,17.19912284473492,0.0,Neutral
